421.380,4.2267490654,0,4.1046768902,0.6078431373,66.875,152.5102040816,0,0,0,16.7252747253,0.0739260739,2.397254902,7.9959308211,778.8409090909,1,14.1728515625,3301.26953125,0,0.2136547852,17.805,18.0857142857,-0.1454945055,0.625,2.87,-6.25,-1.4609375,-0.78125,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,197.6187162567,14.4
421.480,4.2911760467,0,4.1632468732,0.6078431373,67.219854798,152,0,0,0,16.7252747253,0.0659340659,2.4168627451,8.068449693,761.545,1,14.1728515625,3328.61328125,0,0.2156982422,17.055,18.1538461538,-0.1318681319,0.625,2.37,-6.25,-1.0703125,-0.78125,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,197.6547090582,14.384375
421.640,4.3477423198,0,4.2631241075,0.6078431373,68.541863952,152,0,0,0,16.7252747253,0.0659340659,2.4398890869,8.18510985,748,1,14.1728515625,3194.82421875,0,0.2166205512,17.5858585859,18.2142302142,-0.1318681319,0.625,2,-6.25,-0.4419191919,-2.2416771357,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,197.7122975405,14.2
421.752,4.1504539559,0,4.287785153,0.6078431373,71.77734375,152,0,0,0,16.7252747253,0.0548340548,2.4509803922,8.2671514021,749.6414141414,1,14.1728515625,3222.4658203125,0,0.2182432232,19,18.2306582307,-0.1263181263,0.625,2,-6.25,0,-5.46875,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,197.7526094781,14
421.900,4.1809719997,0,4.2191195544,0.6078431373,72.587890625,152,0,0,0,16.7252747253,0.0330217047,2.4801458272,8.2671514021,738.9365671642,1,14.1728515625,3265.823286802,0,0.2218017578,19,18.1978021978,-0.1098901099,0.625,2,-6.25,-4.648241206,-5.9285287081,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,197.8058788242,14.1739583333
422.025,4.2287427064,0,4.1447030683,0.6078431373,73.6045461683,152,0,0,0,16.7252747253,0,2.5049268438,8.2671514021,701.75,1,14.1728515625,3244.7553140863,0,0.2222641454,18.4365482234,18.2949272949,-0.1098901099,0.625,2,-6.25,-6.25,-5.1215277778,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,197.850869826,14.4
422.148,4.3136258081,0,4.116408701,0.6078431373,74.6186008166,152,0,0,0,16.7252747253,0,2.5294117647,8.2671514021,724.6527777778,1,14.1728515625,3246.1303710938,0,0.2233236892,17.5,18.3789841999,-0.1044229402,0.625,2,-6.25,-6.25,-0.78125,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,197.8951409718,14.4
422.249,4.3678950179,0,4.1504539559,0.6078431373,75.380859375,152.1212121212,0,0,0,16.7252747253,0,2.5294117647,8.3400310645,748.5,1,14.1728515625,3263.18359375,0,0.2249184983,19.2587064677,18.4342026133,-0.0933792576,0.625,2,-6.25,-3.8945895522,-0.78125,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,197.9314937013,14.5
422.349,4.4060425727,0,4.2420080873,0.6078431373,76.064453125,152.6262626263,0,0,0,16.7252747253,-0.0111000111,2.5294117647,8.412189146,747.3636363636,1,14.1728515625,3236.7226957071,0,0.2266540527,21,18.4175824176,-0.0824175824,0.625,2,-6.25,-1.5625,-0.78125,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,197.9674865027,14.4
422.467,4.4935883062,0,4.3615241826,0.6078431373,76.9523318528,152.78,0,0,0,16.7252747253,-0.0263736264,2.5527827293,8.412189146,742.25,1,14.1728515625,3192.3828125,0,0.2294921875,19.5101010101,18.2857142857,-0.0659340659,0.625,2,-6.25,-1.5625,-0.78125,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.0099580084,14.3
422.596,4.6234836347,0,4.5014114595,0.6078431373,77.98828125,152,0,0,0,16.7252747253,-0.0547252747,2.5638235294,8.412189146,716.45,1,14.1728515625,3229.9952651515,0,0.2293127811,18.99,18.3072483072,-0.0659340659,0.625,2,-6.25,-1.37109375,-0.6891214623,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.0563887223,14.6410714286
422.697,4.669488447,0,4.5550837405,0.6078431373,77.4583138993,152,0,0,0,16.7252747253,-0.0492840493,2.5539215686,8.412189146,736.994949495,1,14.1728515625,3241.884765625,0,0.2291259766,20,18.3296703297,-0.0659340659,0.625,2,-6.25,-0.9765625,-0.3169221698,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.0927414517,14.4770833333
422.797,4.7150377661,0,4.6082246128,0.6078431373,76.93359375,152,0,0,0,16.7252747253,0,2.5294117647,8.3759297101,828,1,14.1728515625,3199.404296875,0,0.2288793699,19,18.5183705184,-0.0659340659,0.625,2,-6.25,-0.78125,0,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.1287342531,14.4541666667
422.933,4.3252743235,0,4.3343367883,0.6078431373,71.6345772525,151.4292929293,0,0,0,16.7252747253,0.0194378486,2.4705882353,8.2671514021,833.527638191,1,14.1728515625,3189.2213147096,0,0.2268054199,14.5,18.7492307692,-0.0826373626,0.625,2,-6.25,-0.78125,0,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.1776844631,14.5
423.044,4.1236164802,0,4.153981167,0.6078431373,67.6089431533,150.8767772512,0,0,0,16.7252747253,0.043956044,2.4033471975,8.0539898694,840.5,1,14.1728515625,3235.83984375,0,0.2214532471,14.2550505051,18.8834065934,-0.1314285714,0.625,2,-6.25,-3.0776515152,-2.0714962121,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.2176364727,13.9
423.145,4.0436408026,0,3.982604715,0.6078431373,62.6953125,150.3981042654,0,0,0,16.7252747253,0.0885747418,2.3333333333,7.8320381705,819.1834170854,1,14.1728515625,3217.4725773359,0,0.2166822029,14,18.7452547453,-0.1704961705,0.625,2,-6.25,-5.46875,-5.46875,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.2539892022,13.8
423.293,3.9974013423,0,3.928658678,0.6078431373,62.5670770202,150,0,0,0,16.7252747253,0.1263181263,2.3725490196,7.8320381705,791.6818181818,1,14.1728515625,3189.3212890625,0,0.2098388672,17,18.1538461538,-0.2197802198,0.625,2,-6.25,-5.46875,-5.46875,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.3072585483,13.7270833333
423.415,3.9758907454,0,3.8776226444,0.6078431373,63.259375,150,0,0,0,16.7252747253,0.1098901099,2.3866362079,7.9362400447,771.5,1,14.1728515625,3195.576171875,0,0.210662075,17.8980582524,18.2077420067,-0.2063062566,0.625,2,-6.25,-5.7493932039,-4.296875,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.351169766,13.8928571429
423.527,4.0869764248,0,3.8861676967,0.6078431373,67.0765625,150.56,0,0,0,16.7252747253,0.0907980908,2.4117647059,8.1221136582,767.6994949495,1,14.1728515625,3200.4616477273,0,0.2120879202,19.5,18.2145632146,-0.1939171939,0.625,2,-6.25,-6.25,-0.78125,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.3914817037,14.5
423.665,4.2469155114,0,4.0385800215,0.6078431373,69.2214981156,151,0,0,0,16.7252747253,0.0602482095,2.4237529209,8.1221136582,754.6330845771,1,14.1728515625,3205.56640625,0,0.2163085938,17.9715025907,18.0879120879,-0.1758241758,0.625,2,-6.25,-2.9064119171,-0.3866792929,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.4411517696,14.5
423.790,4.4098573281,0,4.287785153,0.6078431373,69.16015625,151,0,0,0,16.7252747253,0.0329123613,2.4411764706,8.1221136582,715.6094527363,1,14.1728515625,3222.7421286118,0,0.2181488497,17.625,18.242531338,-0.1647799437,0.625,2,-6.25,-0.78125,0,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.4861427714,14.4723214286
423.913,4.3717485019,0,4.2401491201,0.6078431373,71.0503251904,151,0,0,0,16.7252747253,0.0291405024,2.4705882353,8.1221136582,715.3984375,1,14.1728515625,3224.7924804688,0,0.2200878906,19.5,18.3815384615,-0.1515018315,0.625,2,-6.25,-0.78125,0,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.5304139172,14.6208333333
424.037,4.3691666031,0,4.231835406,0.6078431373,72.4088541667,151,0,0,0,16.7252747253,0.043956044,2.4791556262,8.1854860058,747.25,1,14.1728515625,3204.2497907366,0,0.2206933594,19.9369369369,18.3088644689,-0.1393894994,0.625,2,-6.25,-0.78125,0,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.575044991,14.4
424.138,4.4102642354,0,4.2729330383,0.6078431373,72.8559895833,151,0,0,0,16.7252747253,0.0357420357,2.4901960784,8.2671514021,745.0075757576,1,14.1728515625,3212.5244140625,0,0.2211530413,20.5,18.2562009419,-0.1318681319,0.625,2,-6.25,-0.78125,0,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.6113977205,14.4
424.238,4.4284733349,0,4.2673380636,0.6078431373,73.12265625,151,0,0,0,16.7252747253,0.021978022,2.4901960784,8.2671514021,741.25,1,14.1728515625,3245.9716796875,0,0.2215018136,18.79,18.2248037677,-0.1318681319,0.625,1.62,-6.25,-2.5625,0,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.6473905219,14.5
424.362,4.3717097734,0,4.0970473793,0.6078431373,72.83203125,151,0,0,0,16.7252747253,0.021978022,2.4901960784,8.2671514021,738.5377358491,1,14.1728515625,3265.6203497024,0,0.2220760879,16,18.2606640671,-0.1318681319,0.625,1,-6.25,-5.46875,0,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.6920215957,14
424.467,4.314912303,0,4.0495748667,0.6078431373,73.3441840278,151,0,0,0,16.7252747253,0.021978022,2.4901960784,8.2671514021,735.5,1,14.1728515625,3270.99609375,0,0.2231445313,18.3863636364,18.5054945055,-0.1318681319,0.625,1,-6.25,-5.8830492424,-1.8984375,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.7298140372,14.2
424.586,4.2267490654,0,4.1046768902,0.6078431373,74.98046875,151,0,0,0,16.7252747253,0.0087439442,2.4927708457,8.2861967625,761.0913978495,1,14.1728515625,3241.8882308468,0,0.2226291233,20.5,18.4801864802,-0.1318681319,0.625,1,-6.25,-5.5318813131,-4.6875,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.7726454709,14.0589285714
424.734,4.3799205804,0,4.2488383161,0.6078431373,75.2803199405,151.5050505051,0,0,0,16.7252747253,-0.0082140082,2.5098039216,8.412189146,761.5555555556,1,14.1728515625,3208.4862294823,0,0.2223257389,20.5,18.4072154261,-0.1291727141,0.625,1,-6.25,-0.78125,-1.1837121212,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.825914817,14
424.858,4.4362734843,0,4.3394689368,0.6078431373,75.1451192876,151.87,0,0,0,16.7252747253,-0.021978022,2.5098039216,8.412189146,734,1,14.1728515625,3205.56640625,0,0.2248247255,18.6042654028,18.2529545926,-0.1163176446,0.625,1,-6.25,-1.1515106635,-1.4599116162,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.8705458908,14.5
424.982,4.2420080873,0,4.3030441749,0.6078431373,73.80859375,151.25,0,0,0,16.7252747253,-0.0082140082,2.5111670337,8.4021063082,716.1515151515,1,14.1728515625,3183.837890625,0,0.226114263,16.8128342246,18.2551311123,-0.1098901099,0.625,1,-6.25,-1.7797459893,-3.90625,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.9151769646,14.3660714286
425.082,4.3115892271,0,4.2740520333,0.6078431373,74.973828125,151,0,0,0,16.7252747253,0,2.5216525113,8.3245460174,715.9522613065,1,14.1728515625,3162.109375,0,0.2261962891,19.2192513369,18.4175824176,-0.1098901099,0.625,1,-6.25,-3.450868984,-2.3279671717,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,198.951169766,14.221875
425.206,4.42511635,0,4.2267490654,0.6078431373,76.875,151,0,0,0,16.7252747253,0,2.5248089846,8.2671514021,785.5,1,14.1728515625,3198.620053392,0,0.2257776742,20.1784037559,18.2237762238,-0.1098901099,0.625,1,-5.3330399061,-4.6875,-1.1681547619,-8.3035714286,-15.3724899598,93.2,14.5601897808,D4,0,198.9958008398,14.4635416667
425.331,4.42511635,0,4.2267490654,0.6078431373,75.4799107143,151.5024875622,0,0,0,16.7252747253,0,2.5098039216,8.2671514021,748.0728643216,1,14.1728515625,3198.6318260732,0,0.2253270005,17.5,18.0832500833,-0.1098901099,0.625,1,-2.34375,-4.6875,-3.0282738095,-6.9084821429,-15.3724899598,93.2,14.5601897808,D4,0,199.0407918416,14.2
425.454,4.42511635,0,4.2267490654,0.6078431373,74.2613636364,151.8838383838,0,0,0,16.7252747253,0,2.5009386733,8.2671514021,687.5,1,14.1728515625,3133.30078125,0,0.2252511689,17.2739361702,18.3972693973,-0.1098901099,0.625,1,-2.34375,-4.6875,-3.90625,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.0850629874,14
425.557,4.42511635,0,4.2267490654,0.6078431373,73.203125,151.3636363636,0,0,0,16.7252747253,0,2.4901960784,8.2671514021,729.9422110553,1,14.1728515625,3141.5304059359,0,0.2241617839,17,18.5217005217,-0.1156621157,0.625,1,-2.34375,-4.6875,-3.90625,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.1221355729,13.9
425.703,4.4785229267,0,4.2191195544,0.6078431373,74.501953125,151.3737373737,0,0,0,16.7252747253,0,2.5048019208,8.3751897216,768.9375,1,14.1728515625,3150.4100590796,0,0.2211914063,20.3520408163,18.5054945055,-0.1318681319,0.625,1,-2.34375,-4.6875,-1.9590138191,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.174685063,13.9375
425.803,4.5319295033,0,4.2114900435,0.6078431373,75.80078125,152,0,0,0,16.7252747253,0,2.504852446,8.3755634531,767.8125,1,14.1728515625,3134.862795398,0,0.2231878833,19.9848484848,18.2795522235,-0.1215980281,0.625,1,-2.34375,-4.6875,-1.2719849246,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.2106778644,14.0357142857
425.917,4.4265035339,0,4.2554175308,0.6078431373,74.0240293561,151.55,0,0,0,16.7252747253,0,2.4901960784,8.2671514021,736.1388888889,1,14.1728515625,3120.0005830224,0,0.2254638672,15.5,18.021978022,-0.1098901099,0.625,1,-2.34375,-4.6875,-3.5097361809,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.2517096581,14.05625
426.027,4.3488212406,0,4.2717554734,0.6078431373,72.9456676136,151,0,0,0,16.7252747253,0,2.4977223213,8.2671514021,671,1,14.1728515625,3111.182369403,0,0.224981846,17.4191919192,18.3443223443,-0.1222879684,0.625,1,-2.34375,-3.4880050505,-4.6875,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.2913017397,13.8
426.149,4.3488212406,0,4.1965392847,0.6078431373,74.0287642045,151.6224489796,0,0,0,16.7252747253,0,2.5098039216,8.2671514021,720.494949495,1,14.1728515625,3148.9182692308,0,0.2243143206,20.5,18.5361974709,-0.1359544978,0.625,1,-2.34375,-1.5625,-4.6875,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.3352129574,14.2
426.249,4.3640802625,0,4.1771572442,0.6078431373,74.462890625,152,0,0,0,16.7252747253,0,2.5000970685,8.2671514021,771,1,14.1728515625,3225.5859375,0,0.2235168764,20.5,18.3815782208,-0.1469987299,0.625,1,-2.34375,-3.109529703,-4.6875,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.3712057588,14
426.371,4.4098573281,0,4.2114900435,0.6078431373,74.43359375,152,0,0,0,16.7252747253,0,2.4941976791,8.2819511719,740.654040404,1,14.1728515625,3176.5909626256,0,0.2236918788,20.0918367347,18.2928039702,-0.1467564693,0.625,1,-2.34375,-4.6875,-4.6875,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14
426.474,4.4329770583,0,4.2577295038,0.6078431373,75.195608428,152,0,0,0,16.7252747253,-0.005545856,2.5148059224,8.3581699863,718.0911214953,1,14.1728515625,3124.0234375,0,0.2250976563,17.9897959184,18.3076923077,-0.1318681319,0.625,1,-2.34375,-4.6875,-4.6875,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.4,13.9
426.597,4.4708934157,0,4.3335622187,0.6078431373,76.4453125,152,0,0,0,16.7252747253,-0.0308103112,2.5343137255,8.412189146,701.4228971963,1,14.1728515625,3161.9551809211,0,0.2256469727,17.75,18.4835164835,-0.1208791209,0.625,1,-2.34375,-4.6875,-4.7821969697,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.4,13.8696428571
426.721,4.442511635,0,4.3051804379,0.6078431373,78.528125,152,0,0,0,16.7252747253,-0.0368280368,2.5490196078,8.412189146,723.4797297297,1,14.1728515625,3170.9036044974,0,0.2263497489,21.5,18.6141287284,-0.1073783359,0.625,1,-2.34375,-4.6875,-5.2714646465,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.4,13.94375
426.821,4.4269566341,0,4.289625437,0.6078431373,79.4961133794,152,0,0,0,16.7252747253,-0.021978022,2.5417647059,8.412189146,787.5,1,14.1728515625,3124.6589781746,0,0.2269891648,20.945,18.4257456829,-0.0969126112,0.625,1,-2.34375,-4.6875,-5.46875,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.1
426.947,4.4403753719,0,4.3030441749,0.6399929341,77.24609375,152.6331658291,0.8726373432,0,0,16.7252747253,-0.0552747253,2.5294117647,8.412189146,739.90375,1,14.1728515625,3424.0056818182,0,0.2325370357,20,18.5996267883,-0.0713249015,0.625,1,-2.34375,-4.6875,-5.46875,-6.25,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.1
427.070,4.7982811802,0,4.6861546175,0.7920862039,88.3698381696,155.2321428571,5.0008832362,0,0,16.7252747253,-0.0879120879,2.7652287582,9.046487546,707.1872197309,1,14.1728515625,3953.61328125,0,0.2540283203,19.7266666667,20.043956044,0,0.625,1,-4.4791666667,-4.2604166667,-5.1199776786,-7.2963169643,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14
427.194,5.5237659266,0,5.462729839,0.8823529412,110.91796875,160.7678571429,7.4509803922,0,0,16.7252747253,-0.0879120879,2.9695878351,9.588770844,779.1961883408,1,14.1728515625,3978.3207504204,0,0.270304362,19.8367346939,20.3603063603,0,0.625,1,-6.25,-3.2047193878,-4.6875,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.0242105263
427.317,5.6865796902,0,5.9067673762,0.8823529412,117.094140625,163,7.4509803922,0,0,16.7252747253,-0.0879120879,3.018807523,9.6797894282,893.2806122449,1,14.1728515625,3987.9769943467,0,0.2969970703,21.7193877551,20.8791208791,0,0.625,1,-6.25,0.7174744898,-5.5940448113,-3.6077535377,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.5
427.420,5.8594644083,0,6.3782711528,0.8823529412,123.65234375,163,7.4509803922,0,0,16.7252747253,-0.0879120879,2.9259259259,9.4128030762,1110.75,1,14.1728515625,3944.7604232098,0,0.2902997654,24.7323232323,25.4748467613,0,0.625,1,-4.8137626263,2.1385732323,-5.7795698925,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.5
427.542,5.5868057241,0,5.7107274777,0.8823529412,112.3520359848,163,7.4509803922,0,0,16.7252747253,-0.0289759991,2.6078431373,8.5572268899,1186.7922885572,1,14.1728515625,3887.927827381,0,0.2796618652,31,30.2525274725,0,0.625,1,-0.78125,1.5625,-1.6801075269,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.8
427.642,5.3374209016,0,5.2153487264,0.8823529412,103.1770833333,163,7.4509803922,0,0,16.7252747253,0.0659340659,2.488627451,8.2816551765,1309.25,1,14.1728515625,3834.6819196429,0,0.262755127,32.14,32.1536263736,0,0.625,1,-0.78125,-0.21875,0.1972853535,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.7
427.763,4.9364477151,0,4.8143755399,0.8823529412,92.4110243056,163.6111111111,7.4509803922,0,0,16.7252747253,0.1736041736,2.2941176471,7.8320381705,1313.6590909091,1,14.1728515625,3860.0866439495,0,0.2443060303,34,33.7205494505,-0.030989011,0.625,1,-0.78125,-3.125,0.78125,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.6
427.875,4.6335021844,0,4.4705080869,0.8823529412,85.2567668876,163.8333333333,7.4509803922,0,0,16.7252747253,0.2881318681,2.2398725988,7.5912902402,1312.43375,1,14.1728515625,3979.4921875,0,0.2249755859,34,34.2417582418,-0.1318681319,0.625,1,-2.5103109137,-4.4217956853,0.78125,-1.6769255051,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.4
428.014,4.3335622187,0,4.0741588464,0.8823529412,79.51171875,163,7.4509803922,0,0,16.7252747253,0.3186813187,2.2010784314,7.4339095635,1238.9375,1,14.1728515625,3987.7485795455,0,0.2201420948,33.49,33.1104451104,-0.1753801754,0.625,1,-4.90234375,-3.875,0.8770636792,-4.3853183962,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.3453608247
428.114,4.3335622187,0,4.1743443437,0.8823529412,79.176333649,163,7.4509803922,0,0,16.7252747253,0.3075818654,2.2156862745,7.5419626827,1198.9949748744,1,14.1728515625,3989.8967078669,0,0.2152099609,32,31.956043956,-0.2197802198,0.625,1,-7.8125,0.78125,1.2455778302,-6.2278891509,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.8
428.263,4.5008773938,0,4.4203860533,0.9523809524,82.0600585938,163,9.3183940243,0,0,16.7252747253,0.2417582418,2.3235294118,7.7595192985,1158.75,1,14.1728515625,3971.19140625,0,0.2224491556,31,30.7667158712,-0.1546115576,0.625,1,-7.8125,0.78125,1.8271169355,-8.0771169355,-15.3724899598,93.2,14.5601897808,D4,0,199.4,15.6
428.371,4.9897001602,0,4.8523689631,1.0071584189,91.4453125,163,10.8268492582,0,0,16.7252747253,0.0859140859,2.4385026738,8.0005163578,1166.3863636364,1,14.1728515625,4170.8147321429,0,0.2374267578,30.0606060606,30.6656200942,-0.0941915228,0.625,1,-7.5284090909,0.8759469697,2.34375,-8.59375,-15.3724899598,93.2,14.5601897808,D4,0,199.4,15.6
428.499,5.4454210978,0,5.3675317621,1.0588235294,99.6032532649,163.3134328358,12.5490196078,0,0,16.7252747253,-0.0481318681,2.5525846702,8.3755634531,1212.0325,1,14.1728515625,4482.421875,0,0.2685546875,31.0303030303,31.4505494505,0,0.625,1,-2.9829545455,2.3910984848,3.661380597,-3.7624378109,-15.3724899598,93.2,14.5601897808,D4,0,199.4,15.8333333333
428.613,6.0425726711,0,6.0425726711,1.0588235294,110.29296875,164,12.5490196078,0,0,16.7252747253,-0.0659340659,2.5721568627,8.4818072631,1379.5,1,14.1728515625,4408.6740561548,0,0.2719333975,32.15,32.6108564802,0,0.625,1,-0.78125,3.734375,3.9693813131,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,15.6321428571
428.735,5.6852957746,0,5.6852957746,1.0588235294,105.443102904,164.5,12.5490196078,0,0,16.7252747253,-0.0002220002,2.4705882353,8.2671514021,1416.7803030303,1,14.1728515625,4405.2252970951,0,0.2735453379,34,33.8670477505,0,0.625,1,-0.78125,5.46875,0.5997474747,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.1
428.859,5.4240240274,0,5.4359335079,1.0588235294,101.8006859756,165,12.5490196078,0,0,16.7252747253,0.1098901099,2.4237207078,8.1515928745,1479.25,1,14.1728515625,4564.9780846538,0,0.2656036514,34.3983739837,34.6247474499,0,0.625,1,-0.78125,2.9789126016,-0.5471912955,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,13.8
428.959,5.3433869198,0,5.380107818,1.0588235294,100.5065421748,165,12.5490196078,0,0,16.7252747253,0.1453385324,2.3529411765,7.9770759144,1485.6008064516,1,14.1728515625,4602.037702288,0,0.260042463,35,35.1177394035,0,0.625,1,-0.78125,-0.78125,-0.230895749,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,13.8
429.083,5.2383143251,0,5.2993504126,1.0588235294,98.7330334596,165,12.5490196078,0,0,16.7252747253,0.1978021978,2.3380392157,7.9219615717,1495,1,14.1728515625,4534.1927664621,0,0.2561231341,35.19,35.3124018838,0,0.625,1,-0.78125,-1.078125,-0.3964552239,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.1
429.183,5.1381288278,0,5.1991649153,1.0588235294,96.7897727273,165,12.5490196078,0,0,16.7252747253,0.1978021978,2.3137254902,7.8320381705,1495.4797979798,1,14.1728515625,4495.361328125,0,0.2539765329,35.5,35.4487734488,0,0.625,1,-0.78125,-1.5625,-1.173818408,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.125
429.283,5.0767844771,0,5.1658725039,1.0588235294,95.4486268939,165,12.5490196078,0,0,16.7252747253,0.1978021978,2.3061992474,7.7763671172,1496.25,1,14.1728515625,4472.412109375,0,0.254716353,35.5,35.5264735265,0,0.625,1,-0.4813762626,-0.0631313131,-1.760786802,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.3166666667
429.383,5.1153173607,0,5.3045908848,1.0588235294,95.6557765152,165,12.5490196078,0,0,16.7252747253,0.2139747045,2.2941176471,7.6870004266,1499.5613207547,1,14.1728515625,4491.8866398359,0,0.254716576,35.5,35.6257109724,0,0.625,1,0,2.34375,-2.34375,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.4178571429
429.517,5.2008850233,0,5.3138017853,1.0588235294,95.27578125,165,12.5490196078,0,0,16.7252747253,0.2417582418,2.2830263418,7.6870004266,1505.25,1,14.1728515625,4583.49609375,0,0.2514648438,35.7828282828,35.8901098901,0,0.625,1,0,2.7856691919,-0.3148320896,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.45625
429.631,5.3253986419,0,5.1270313573,1.0637501232,94.16015625,165,12.5490196078,0,0,16.7252747253,0.2417582418,2.2691007437,7.6669952205,1529.9193548387,1,14.1728515625,4590.611750157,0,0.2525512082,36.0689655172,36.0006626539,0,0.625,1,-0.1077586207,2.4784482759,2.34375,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.4
429.753,5.1880674449,0,5.1194018463,1.0784313725,94.0625,165,12.5490196078,0,0,16.7252747253,0.2472527473,2.2455326958,7.5798296798,1549.5,1,14.1728515625,4595.6810419284,0,0.2542724609,36.3694581281,36.1758241758,0,0.625,1,-0.5772783251,-0.3386699507,-0.5591687817,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.1
429.874,5.07316701,0,5.1069657435,1.0784313725,93.7823242188,165,12.7361401413,0,0,16.7252747253,0.2637362637,2.2284565108,7.4913854181,1561.5,1,14.1728515625,4585.2897298995,0,0.2508752441,36.5,36.4550549451,0,0.625,1,-0.78125,-1.8349358974,-1.4407977387,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.4
430.001,5.2088197147,0,5.0778973068,1.0939696633,92.678515625,165,13.385127636,0,0,16.7252747253,0.2962063063,2.2156862745,7.3969249388,1579.4748743719,1,14.1728515625,4626.8246299342,0,0.2491872203,36.5,36.6797724888,0,0.625,1,-0.78125,-2.34375,1.5625,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.4319587629
430.138,5.4157909189,0,5.3030135794,1.1826674066,96.7940989848,165.2857142857,15.9193488716,0,0,16.7252747253,0.2777222777,2.2825090235,7.6934946539,1607.5909090909,1,14.1728515625,4714.84375,0,0.2508544922,36.5,36.8131868132,0,0.625,1,-0.78125,-2.34375,-0.6163630653,0,-15.3724899598,93.2,14.5601897808,D4,0,199.4,14.5
