Time,Engine RPM,Intake Manifold Absolute Pressure,Throttle Position,Coolant Temp,Intake Air Temp,Knock Retard,Wideband AFR,Air-Fuel Ratio Commanded,Barometric Pressure,Fuel Pressure,Injector Pulse Width Avg,Short Term Fuel Trim Bank 1,Long Term Fuel Trim Bank 1
21.0,1679.0529202444454,92.7065953537242,72.7065953537242,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
21.05,1558.6620846284072,96.8747196281216,76.8747196281216,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
21.1,1557.9394641998897,100.98732718194717,80.98732718194717,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
21.150000000000002,1440.5538456566835,105.03592235505802,85.03592235505802,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.200000000000003,1377.0467977837095,109.0121417215272,89.0121417215272,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.25,1372.831221661776,112.9077713664722,92.9077713664722,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.3,1307.1174906330602,116.71476385403409,96.71476385403409,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.35,1187.6933899136798,120.42525485144648,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.400000000000002,1229.8533265636318,124.0315793748604,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.450000000000003,1234.1317170380364,127.5262876233621,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.5,1038.0366248815296,130.90216036847198,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.55,1121.8442051211916,134.15222386733893,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.6,975.4433119578332,137.2697642688199,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.650000000000002,939.3102275060057,140.24834148268354,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.700000000000003,910.3165223439055,143.08180248329177,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.75,900.0,145.7642940202744,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.8,900.0,148.29027470993827,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.85,900.0,150.65452648243752,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.900000000000002,900.0,152.8521653610522,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
21.950000000000003,900.0,154.87865155131234,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.0,900.0,156.72979881912462,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.05,900.0,158.4017831385259,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.1,900.0,159.89115059120383,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.150000000000002,900.0,161.19482450146324,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.200000000000003,900.0,162.3101117918992,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.25,900.0,163.23470854664873,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.3,900.0,163.96670477072848,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.35,900.0,164.50458833562516,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.400000000000002,900.0,164.8472481029908,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.450000000000003,900.0,164.99397621998745,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.5,900.0,164.94446958154148,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.55,900.0,164.69883045648592,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.6,900.0,164.25756627629747,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.650000000000002,900.0,163.62158858686496,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.700000000000003,900.0,162.7922111654542,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.75,900.0,161.77114730675962,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.8,900.0,160.56050628364872,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.85,900.0,159.16278898991004,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.900000000000002,900.0,157.58088277400765,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
22.950000000000003,900.0,155.81805547451137,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.0,900.0,153.87794866952726,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.05,900.0,151.76457015407112,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.1,900.0,149.48228566092533,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.150000000000002,900.0,147.03580984208355,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.200000000000003,900.0,144.43019652941103,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.25,900.0,141.67082829464022,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.3,1009.4431774662959,138.7634053302706,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.35,1091.112223197313,135.71393367433853,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.400000000000002,1043.9714352505496,132.52871280338346,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.450000000000003,1149.7576802135595,129.21432261924295,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.5,1202.6580815023979,125.77760985655283,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.55,1165.1277610997054,122.22567393903839,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.6,1319.6618199047316,118.56585231380822,98.56585231380822,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.650000000000002,1393.4039969068408,114.80570529394863,94.80570529394863,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.700000000000003,1407.0494357000644,110.95300044073306,90.95300044073306,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.75,1455.7105376124446,107.01569651770397,87.01569651770397,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
23.8,1551.624821802387,103.00192704977658,83.00192704977658,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
23.85,1521.7939561945898,98.91998352133034,78.91998352133034,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
23.900000000000002,1651.8288906963537,94.77829824799136,74.77829824799136,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
23.950000000000003,1756.2049434575624,90.58542695749115,70.58542695749115,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
24.0,1731.4299868182402,86.35003111558888,66.35003111558888,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
24.05,1888.9896732738666,82.08086003355932,62.08086003355932,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
24.1,1901.6795381768509,77.78673279421791,57.78673279421791,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.150000000000002,1905.1577820871482,73.47652003381148,53.47652003381148,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.200000000000003,2054.8998027223442,69.15912561741163,49.15912561741163,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.25,2091.6448117442646,64.84346824566863,44.84346824566863,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.3,2215.2285166589727,60.538463030915366,40.538463030915366,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.35,2227.9500363509665,56.25300308068401,36.25300308068401,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.400000000000002,2389.5573123295003,51.99594112668228,31.995941126682283,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.450000000000003,2390.9291521666496,47.776071237173454,27.776071237173454,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.5,2507.790369044106,43.60211065054101,23.602110650541007,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.55,2542.8401365458267,39.48268176756866,19.482681767568657,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.6,2626.647879261264,35.426294339627155,15.426294339627155,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.650000000000002,2759.9928206904005,31.441327889572676,11.441327889572676,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.700000000000003,2793.377836208805,27.53601440166274,7.53601440166274,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.75,2840.9884935815858,23.718421316251593,3.718421316251593,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.8,2878.2248050488133,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.85,3045.5450452081654,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.900000000000002,3098.5830175360875,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
24.950000000000003,3125.490711896234,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.0,3216.621652520506,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.05,3232.9976211349017,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.1,3299.7333428003913,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.150000000000002,3372.1831106148416,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.200000000000003,3482.932254937771,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.25,3542.76059696248,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.3,3561.7213873445316,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.35,3680.0367363190603,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.400000000000002,3739.203990616318,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.450000000000003,3770.2365818819258,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.5,3858.4912177699903,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.55,3857.1486776483393,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.6,3913.7854603629266,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.650000000000002,3984.785955248745,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.700000000000003,4009.9069685339928,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.75,4086.1864884466913,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.8,4045.1864168009574,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.85,4190.826755938538,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.900000000000002,4138.631745230187,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
25.950000000000003,4196.911205772497,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.0,4179.494268419026,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.05,4287.136071709954,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.1,4340.00458158288,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.150000000000002,4355.169553322678,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.200000000000003,4366.259196967032,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.25,4288.523897080681,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.3,4334.670788939079,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.35,4359.842922771572,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.400000000000002,4350.565728040664,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.450000000000003,4439.680075555306,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.5,4406.166234379093,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.55,4399.013835175523,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.6,4417.890168118967,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.650000000000002,4355.911847616589,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.700000000000003,4350.42905511306,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.75,4341.500354155022,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.8,4383.883492988979,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.85,4362.105306489152,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.900000000000002,4353.293902547476,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
26.950000000000003,4352.32726240687,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.0,4231.245647683517,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.05,4236.82264859425,22.0,2.0,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.1,4236.246580972724,24.756873360886836,4.756873360886836,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.150000000000002,4144.938599594435,28.599332157895667,8.599332157895667,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.200000000000003,4143.631742794852,32.527314798124955,12.527314798124955,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.25,4169.047742125577,36.53270701219255,16.532707012192553,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.3,4133.75147840001,40.60723462111455,20.60723462111455,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.35,4091.5218590817713,44.74248062877564,24.74248062877564,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.400000000000002,4006.6918315458934,48.92990260942075,28.92990260942075,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.450000000000003,3950.783949121316,53.16085035425733,33.16085035425733,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.5,3954.576758246948,57.426583740711564,37.426583740711564,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.55,3846.5354446199835,61.71829078742196,41.71829078742196,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.6,3823.002639783128,66.02710585767882,46.02710585767882,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.650000000000002,3808.5791812653088,70.34412797370294,50.34412797370294,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.700000000000003,3685.1030162140028,74.66043920392725,54.660439203927254,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.75,3617.8469381808577,78.9671230853042,58.967123085304195,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
27.8,3582.6678224803786,83.25528304257924,63.25528304257924,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
27.85,3546.1495471204557,87.5160607664778,67.5160607664778,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
27.900000000000002,3479.170482107082,91.74065451284883,71.74065451284883,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
27.950000000000003,3402.348416807398,95.92033728495333,75.92033728495333,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
28.0,3353.285446520928,100.04647486134613,80.04647486134613,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
28.05,3200.7300458068603,104.11054363210599,84.11054363210599,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
28.1,3162.8976160512957,108.10414820656608,88.10414820656608,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.150000000000002,3135.3202257306602,112.0190387561771,92.0190387561771,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.200000000000003,3022.237595837488,115.84712805667388,95.84712805667388,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.25,2935.4825654554606,119.58050819433794,99.58050819433794,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.3,2869.8787305659434,123.21146690185014,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.35,2809.888399146268,126.73250348998482,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.400000000000002,2767.386710962961,130.13634434223152,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.450000000000003,2661.1253714202235,133.4159579403431,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.5,2638.632230359498,136.56456938976305,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.55,2624.0999609275173,139.57567441493228,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.6,2477.277459982546,142.44305279556227,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.650000000000002,2461.1268607792827,145.16078121611548,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.700000000000003,2348.765480254578,147.7232455019547,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.75,2219.7653338239534,150.1251522168808,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.8,2181.980197662493,152.3615395981002,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.85,2081.0967130747767,154.4277878060367,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.900000000000002,2079.7825536428973,156.31962846781158,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
28.950000000000003,1932.303338425902,158.03315349467653,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.0,1961.463542092227,159.564823155188,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.05,1862.6964332831265,160.91147338744213,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.1,1690.6616417206021,162.07032233526735,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.150000000000002,1735.9902824165483,163.0389760948721,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.200000000000003,1700.9763180015482,163.81543366007475,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.25,1542.7474778604467,164.39809105590246,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.3,1550.6603863373339,164.78574465201874,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.35,1377.6593672410977,164.9775936491343,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.400000000000002,1399.5789022097706,164.97324173326672,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.450000000000003,1264.5776243812797,164.77269789442963,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.5,1293.5984272094026,164.37637640806173,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.55,1147.8668044467092,163.78509597923306,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.6,1061.0471998835067,163.00007805139677,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.650000000000002,1131.155022731235,162.02294428318038,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.700000000000003,1157.824278104894,160.8557131984278,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.75,995.5998794308371,159.50079601641394,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.8,1007.9411866719875,157.96099167084446,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.85,936.7269426968,156.2394810279298,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.900000000000002,900.0,154.33982031547998,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
29.950000000000003,900.0,152.26593377659105,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.0,900.0,150.02210556310018,100.0,196.0,158.0,2.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.05,900.0,147.6129708855574,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.1,900.0,145.04350643799165,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.150000000000002,900.0,142.31902011725668,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.200000000000003,900.0,139.44514005818957,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.25,900.0,136.42780300723427,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.3,900.0,133.27324205854967,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.35,900.0,129.98797377793235,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.400000000000002,900.0,126.57878474115493,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.450000000000003,900.0,123.05271751453097,100.0,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.5,900.0,119.41705610666233,99.41705610666233,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.55,900.0,115.67931092142501,95.67931092142501,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.6,900.0,111.84720324327901,91.84720324327901,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.650000000000002,900.0,107.92864928694573,87.92864928694573,196.0,158.0,0.0,12.3,11.6,101.0,44.0,17.0,0.0,0.0
30.700000000000003,900.0,103.93174384441025,83.93174384441025,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
30.75,900.0,99.86474356302311,79.86474356302311,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
30.8,900.0,95.73604988924757,75.73604988924757,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
30.85,900.0,91.55419171328947,71.55419171328947,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
30.900000000000002,900.0,87.32780775045629,67.32780775045629,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
30.950000000000003,900.0,83.06562869564355,63.065628695643554,196.0,98.0,0.0,12.8,12.8,101.0,58.0,6.0,0.0,0.0
31.0,900.0,78.77645918781666,58.776459187816656,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.05,900.0,74.46915962173898,54.46915962173898,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.1,900.0,70.15262784452187,50.152627844521874,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.150000000000002,900.0,65.8357807748104,45.8357807748104,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.200000000000003,900.0,61.52753598256693,41.52753598256693,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.25,900.0,57.236793267514194,37.236793267514194,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.3,900.0,52.972416274284114,32.972416274284114,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.35,900.0,48.74321418225434,28.74321418225434,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.400000000000002,915.697369383781,44.55792350789995,24.55792350789995,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.450000000000003,1013.3978454622562,40.425190057246226,20.425190057246226,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
31.5,952.5568190392028,36.353551065707535,16.353551065707535,196.0,98.0,0.0,14.7,14.7,101.0,58.0,6.0,3.5,0.0
